Code,Name,Description,Page Range,Relevant Pages,Section Reference
E5-3,Disclosure Requirement – Targets related to resource use and circular economy,"Resource use and circular economy: Policies, metrics and targets 196 Limited Assurance 244 244",244,196,
E5-4,Disclosure Requirement – Resource inflows,"Resource use and circular economy: Policies, metrics and targets 196 Reasonable Assurance 244 244",244,196,
E5-5,Disclosure Requirement – Resource outflows,"SFDR Resource use and circular economy: Policies, metrics and targets Resource use and circular economy: Waste 196 203 Reasonable Assurance 244 244",244,"196,203",
E5-6,Disclosure Requirement – Anticipated financial effects from resource use and circular,"1,2,3 Environmental information: Resource use and circular economy Philips makes use 244 244",244,,
G1-1,Disclosure Requirement – Corporate culture and Business conduct policies and corporate culture,SFDR Governance:The Philips integrated operating model Governance: General Business Principles (GBP) 49 51 Reasonable assurance 247 247,247,"49,51",
G1-2,Disclosure Requirement – Management of relationships with suppliers,Business: Supply chain and procurement Social: Supplier sustainability 23 48 Limited Assurance 247 247,247,"23,48",
G1-3,Disclosure Requirement – Prevention and detection of corruption and bribery,Governance: General Business Principles (GBP) Governance information: Philips SpeakUp (Ethics Line) 51 237 Reasonable Assurance 247 247,247,"51,237",
G1-4,Disclosure Requirement – Confirmed incidents of corruption or bribery,SFDR/BRR Governance: General Business Principles (GBP) Governance information: Philips SpeakUp (Ethics Line) 51 237 Reasonable Assurance 247 247,247,"51,237",
G1-5,Disclosure Requirement – Political influence and lobbying activities,Advocacy activities and expenses Advocacy activities and expenses: Advocacy Expenses 238 241 Limited Assurance 247 247,247,"238,241",
G1-6,Disclosure Requirement – Payment practices,Supplier Sustainability & Workers in the value chain: Payment practices 234 Limited Assurance 247 247,247,234,
GOV-1,"Disclosure Requirement – The role of the administrative, management and supervisory bodies","SFDR/BRR Environmental, Social and Governance: ESG governance Supervisory Board report: composition, diversity and self-evaluation 40 64 Limited Assurance 243 243",243,"40,64",
GOV-2,"Disclosure Requirement – Information provided to and sustainability matters addressed by the undertaking’s administrative, management and supervisory bodies","Environmental, Social and Governance: ESG governance 40 Limited Assurance 243 243",243,40,
GOV-3,Disclosure Requirement - Integration of sustainability-related performance in incentive schemes,Remuneration Report: Non-financial Annual Incentive Remuneration Report: Long-term Sustainability objectives 76 80 Limited Assurance 243 243,243,"76,80",
GOV-4,Disclosure Requirement - Statement on due diligence,"SFDR ESG governance, strategy and policies: Governance 170 Limited Assurance 243 243",243,170,
GOV-5,Disclosure Requirement - Risk management and internal controls over sustainability reporting,"Environmental, Social and Governance: ESG governance Governance: Financial reporting and sustainability reporting 40 58 Limited Assurance 243 243",243,"40,58",
IRO,"Sustainability statement: Table | Sustainability statement: Table Climate change: Impact, risk and opportunity management | Sustainability statement: Table Workforce of the future: Total Workforce Strategy",174 243 243 | 174 188 244 244 | 174 216 246 246 | 174 247 247,243,"174,188,216",
IRO-1,"Disclosure Requirement - Description of the processes to identify and assess material impacts, risks and opportunities | Disclosure requirement related to – Description of the processes to identify and assess material climate-related impacts, risks and opportunities",Sustainability statement: Double Materiality Assessment 171 Reasonable Assurance 243 243 | Governance: Working with stakeholders and advocacy Sustainability statement: Double Materiality Assessment 54 171 Reasonable Assurance 244 244,243,"54,171",
IRO-2,Disclosure Requirement – Disclosure requirements in ESRS covered by the undertaking’s sustainability statement,Sustainability statement: Double Materiality Assessment 171 Limited Assurance 243 243,243,171,
S2-1,Disclosure Requirement – Policies related to value chain workers,SFDR/BRR Double Materiality Assessment: Policy Overview Supplier Sustainability & Workers in the value chain: Policies and 180 228 Reasonable Assurance 246 246,246,"180,228",
S2-2,Disclosure Requirement – Processes for engaging with value chain workers about impacts,Supplier Sustainability & Workers in the value chain: Stakeholder dialogs and multi-stakeholder initiatives 234 Limited Assurance 246 246,246,234,
S2-3,Disclosure Requirement – Processes to remediate negative impacts and channels for,1 Supplier Sustainability & Workers in the value chain: Selection and 230 Limited Assurance 246 246,246,230,
S2-4,"Disclosure Requirement – Taking action on material impacts on value chain workers, and approaches to managing material risks and pursuing material opportunities related to",SFDR Supplier Sustainability & Workers in the value chain Supplier Sustainability & Workers in the value chain: Actions and 228 228 Limited Assurance 246 246,246,228,
S2-5,"Disclosure Requirement – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",Sustainability statement: Tracking our 2025 ESG program Supplier Sustainability & Workers in the value chain: Results 166 231 Limited Assurance 246 246,246,"166,231",
S4-1,Disclosure Requirement – Policies related to consumers and end-users,"SFDR/BRR Governance: General Business Principles (GBP) ESG governance, strategy and policies: Policies 51 171 Reasonable Assurance 247 247",247,"51,171",
S4-2,Disclosure Requirement – Processes for engaging with consumers and end-users about impacts,Social: Improving people's lives Governance: General Business Principles (GBP) 46 51 Limited Assurance 247 247,247,"46,51",
S4-3,Disclosure Requirement – Processes to remediate negative impacts and channels for consumers and end-users to raise concerns,"Social: Improving people's lives Governance: Patient safety, quality and regulatory 46 50 Limited Assurance 247 247",247,"46,50",
S4-4,"Disclosure Requirement – Taking action on material impacts on consumers and end- users, and approaches to managing material risks and pursuing material opportunities related","SFDR Social: Improving people's lives Governance: Patient safety, quality and regulatory 46 50 Limited Assurance 247 247",247,"46,50",
S4-5,"Disclosure Requirement – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",Social: Improving people's lives Sustainability statement: Tracking our 2025 ESG program 46 166 Limited Assurance 247 247,247,"46,166",
SBM-1,"Disclosure Requirement – Strategy, business model and value chain","SFDR/P3/BRR Governance: Working with stakeholders and advocacy ESG governance, strategy and policies: Strategy 54 170 Limited Assurance 243 243",243,"54,170",
SBM-2,Disclosure Requirement – Interests and views of stakeholders,"Governance: Working with stakeholders and advocacy ESG governance, strategy and policies: Strategy 54 170 Limited Assurance 243 243",243,"54,170",
SBM-3,"Disclosure Requirement - Material impacts, risks and opportunities and their interaction with strategy and business model | Disclosure Requirement related to – Material impacts, risks and opportunities and their interaction with strategy and business model | Disclosure Requirement related to Material impacts, risks and opportunities and their interaction with strategy and business model","Governance: Working with stakeholders and advocacy ESG governance, strategy and policies: Strategy 54 170 Reasonable Assurance 243 243 | Governance: Working with stakeholders and advocacy ESG governance, strategy and policies: Strategy 54 170 Reasonable Assurance 244 244 | SFDR Governance: Working with stakeholders and advocacy ESG governance, strategy and policies: Strategy 54 170 Reasonable Assurance 246 246",243,"54,170",
SBM3,ESRS 2 - -,SFDR Not Material 249 249,249,,
