Code,Name,Description,Page Range,Relevant Pages,Section Reference
S1-2,– Processes for engaging with own workers and workers’ representatives about,4.7.3 Engaging with our workforce 247-249 3.0 347 347,347,"247,248,249",4.7.3 Engaging with our
S1-3,– Processes to remediate negative,4.7.8.2 Processes related to remediation of 4.0 347 347,347,,4.7.8.2 Processes related to remediation of
S1-4,– Taking action on material impacts,4.7.4.2 Training and skills development 252-259 5.0 347 347,347,"252,253,254,255,256,257,258,259",4.7.4.2 Training and skills
S2-5,"– Targets related to managing material negative impacts, advancing positive impacts,",4.8.6 Targets and metrics related to human rights protection in our supply chain 296 nan 349 349,349,296,4.8.6 Targets and metrics related to human rights protection in our supply
S3,– Affected,Disclosure Requirement related to – Interests and views of stakeholders 4.1.2 Engagement with value chain stakeholders 151-153 nan 349 349,349,"151,152,153",4.1.2 Engagement with value chain
S3-1,– Policies related to affected communities,4.9.3 Policies supporting digital inclusion of our local communities 298-299 nan 349 349,349,"298,299",4.9.3 Policies supporting digital inclusion of our local
S3-2,– Processes for engaging with affected communities about impacts,4.9.4 Processes for engaging with local communities on digital inclusion 299-300 nan 349 349,349,"299,300",4.9.4 Processes for engaging with local communities on digital
S3-4,"– Taking action on material impacts on affected communities, and approaches",4.9.5 Actions supporting digital inclusion of our local communities 300-302 nan 349 349,349,"300,301,302",4.9.5 Actions supporting digital inclusion of our local
S3-5,– Targets related to managing material,4.9.6 Targets and metrics to guide our positive 1.0 349 349,349,,4.9.6 Targets and metrics to guide our positive
S4,– Consumers,Disclosure Requirement related to – Interests and views of stakeholders 4.1.2 Engagement with value chain stakeholders 151-153 nan 349 349,349,"151,152,153",4.1.2 Engagement with value chain
S4-1,– Policies related to consumers and end-users,"4.10.2.2 Overview of the policies for end-users protection: cybersecurity, data protection, 5.0 349 349",349,,"4.10.2.2 Overview of the policies for end-users protection: cybersecurity, data protection,"
S4-2,– Processes for engaging with consumers and end-users about impacts,"4.10.3 Processes for engaging with end-users on cybersecurity, data protection, and ethical 7.0 349 349",349,,"4.10.3 Processes for engaging with end-users on cybersecurity, data protection, and ethical"
S4-3,– Processes to remediate negative,4.10.4 Processes related to remediation of 8.0 349 349,349,,4.10.4 Processes related to remediation of
S4-4,– Taking action on material impacts on,4.10.5.2 Actions to protect and secure data 310-311 9.0 349 349,349,"310,311",4.10.5.2 Actions to protect and secure
S4-5,"– Targets related to managing material negative impacts, advancing positive impacts,",4.10.5.3 Targets to protect and secure data 311-313 4.10.6.3 Targets related to ethical use of nan 349 349,349,"311,312,313","4.10.5.3 Targets to protect and secure, 4.10.6.3 Targets related to ethical use of"
SBM-3,"Disclosure Requirement related to – Material impacts, risks and | 2 – Material impacts, risks and opportunities and their interaction with",4.7.1.1 General overview of Human Capital strategy 240-241 nan 347 347 | 4.9.2.1 Communities we reach through digital inclusion and socio-economic development 297 nan 349 349 | material impacts and risks 303-304 nan 349 349,347,"240,241,297,303,304",4.7.1.1 General overview of Human Capital
