Code,Name,Description,Page Range,Relevant Pages,Section Reference
GOV-2,"Information provided to and sustainability matters addressed by the undertaking’s administrative, management and supervisory bodies",Corporate Governance 101 269 269,269,101,
GOV-3,"Integration of sustainability-related performance in incentive schemes | ESRS 2,",Remuneration Report 141 269 269 | Integration of sustainability-related performance in incentive schemes Remuneration report 141 269 269,269,141,
GOV-4,Statement on sustainability due diligence,Sustainability Statement 177 269 269,269,177,
GOV-5,Risk management and internal controls over sustainability reporting,General Information 177 269 269,269,177,
IRO-1,"Description of the process to identify and assess material impacts, risks and opportunities | ESRS 2, | ESRS 2,","Sustainability Statement 183 269 269 | Description of the processes to identify and assess material climate-related impacts, risks and opportunities Sustainability Statement 183, 197 269 269 | Description of the processes to identify and assess material pollution-related impacts, risks and opportunities Sustainability Statement 183, 211 270 270 | Description of the processes to identify and assess material water and marine resources-related impacts, risks and opportunities Sustainability Statement 183, 213 270 270 | Description of the processes to identify and assess material biodiversity and ecosystem-related impacts, risks and opportunities Sustainability Statement 183 270 270 | Description of the processes to identify and assess material resource use and circular economy-related impacts, risks and opportunities Sustainability Statement 183, 217 270 270 | Description of the process to identify and assess material impacts, risks and opportunities Sustainability Statement 183, 261 272 272",269,"183,197,211,213,217,261",
IRO-2,Disclosure requirements in ESRS covered by the undertaking’s sustainability statement,Sustainability Statement 269 269 269,269,,
S1,· Own workforce,270 270,270,,
S2,· Workers in the value chain,271 271,271,,
S3,· Affected Communities,271 271,271,,
S4,· Consumers and end-users,271 271,271,,
SBM-1,"Strategy, business model and value chain (headcount by geographical area)","Stellantis Overview Sustainability Statement 20, 228 269 269",269,"20,228",
SBM-2,"Interests and views of stakeholders | ESRS 2,","Sustainability Statement 182 269 269 | Interests and views of stakeholders Sustainability Statement 182, 226, 232 270 270 | Interests and views of stakeholders Sustainability Statement 182, 241 271 271 | Interests and views of stakeholders Sustainability Statement 182, 251 271 271 | Interests and views of stakeholders Sustainability Statement 182 271 271",269,"182,226,232,241,251",
SBM-3,"Material impacts, risks and opportunities and their interaction with strategy and business model | ESRS 2, | ESRS 2, | ESRS 2, | ESRS 2, Material impacts, risks and opportunities and their interaction with strategy and business model","Statement 286, 354 269 269 | Material impacts, risks and opportunities, and their interaction with strategy and business model Sustainability Statement 185 269 269 | Material impacts, risks and opportunities and their interaction with strategy and business model Sustainability Statement 224 270 270 | Material impacts, risks and opportunities and their interaction with strategy and business model Sustainability Statement 185, 241 271 271 | Sustainability Statement 185, 251 271 271 | Material impacts, risks and opportunities and their interaction with strategy and business model Sustainability Statement 185, 253 271 271",269,"185,224,241,251,253,286,354",
