Code,Name,Description,Page Range,Relevant Pages,Section Reference
E1-8,Disclosure Requirement – Internal carbon pricing,4.2.2.4 The Group’s carbon footprint nan 157 157,157,,4.2.2.4 The Group’s carbon footprint
E3-1,Disclosure Requirement – Policies related to water and marine resources,"4.2.4.2 Policies, actions and targets relating to banking activities nan 157 157",157,,"4.2.4.2 Policies, actions and targets relating to banking activities"
E3-2,Disclosure Requirement – Actions and resources related to water and marine resources,"4.2.4.2 Policies, actions and targets relating to banking activities nan 157 157",157,,"4.2.4.2 Policies, actions and targets relating to banking activities"
E3-3,Disclosure Requirement – Policies related to water and marine resources,"4.2.4.2 Policies, actions and targets relating to banking activities nan 157 157",157,,"4.2.4.2 Policies, actions and targets relating to banking activities"
E3-4,Disclosure Requirement – Water consumption,4.2.4.3 Water consumption at Group sites nan 157 157,157,,4.2.4.3 Water consumption at Group sites
E4-1,Disclosure Requirement – Transition plan and consideration of biodiversity and ecosystems in strategy and business model,4.2.3.1 The transition plan nan 157 157,157,,4.2.3.1 The transition plan
E4-2,Disclosure Requirement – Policies related to biodiversity and ecosystems,nan 157 157,157,,
E4-3,Disclosure Requirement – Actions and resources related to biodiversity and ecosystems,"4.2.3.4 Policies, actions and targets relating to financial activities 158 158",158,,"4.2.3.4 Policies, actions and targets relating to financial"
E4-4,Disclosure Requirement – Targets related to biodiversity and ecosystems,4.3.2.2.1 Own workforce 4.3.2.2 Internal communication and dialogue 158 158,158,,"4.3.2.2.1 Own workforce, 4.3.2.2 Internal communication and"
E4-5,Disclosure Requirement – Impact metrics related to biodiversity and ecosystems change,4.2.3.5 Impacts and actions related to Group sites 158 158,158,,4.2.3.5 Impacts and actions related to Group
G1-1,Disclosure Requirement – Corporate culture and Business conduct policies and corporate culture,4.4.3.1 The business conduct framework and corporate culture nan 159 159,159,,4.4.3.1 The business conduct framework and corporate culture
G1-3,Disclosure Requirement – Prevention and detection of corruption and bribery,4.4.3.1 The framework for business conduct and corporate culture nan 159 159,159,,4.4.3.1 The framework for business conduct and corporate culture
G1-4,Disclosure Requirement – Incidents of corruption or bribery,4.4.3 Business ethics 4.4.3.2 Involvement of corporate governance in favour nan 159 159,159,,"4.4.3 Business ethics, 4.4.3.2 Involvement of corporate governance in favour"
GOV-1,"Disclosure Requirement – The role of the administrative, management and supervisory bodies","4.1.2.3.1 Role of the administrative, management and supervisory bodies (GOV-1) nan 157 157",157,,"4.1.2.3.1 Role of the administrative, management and supervisory bodies"
GOV-2,"Disclosure Requirement – Information provided to and sustainability matters addressed by the undertaking’s administrative, management and supervisory bodies | sustainability matters dealt with by these bodies ()","4.1.2.3.2 Information provided to the administrative, management and supervisory bodies and the nan 157 157 | nan 157 157",157,,"4.1.2.3.2 Information provided to the administrative, management and supervisory bodies and the"
GOV-3,Disclosure Requirement - Integration of sustainability-related performance in incentive schemes,4.1.2.3.3 Integration of sustainability-related performance in incentive schemes (GOV-3) nan 157 157,157,,4.1.2.3.3 Integration of sustainability-related performance in incentive schemes
GOV-4,Disclosure Requirement - Statement on due diligence,4.1.3.1 Statement on due diligence (GOV-4) nan 157 157,157,,4.1.3.1 Statement on due diligence
GOV-5,Disclosure Requirement - Risk management and internal controls over sustainability reporting | sustainability reporting () 5.5 Operational risk,2.7 Internal control 2.7.2 Governance of internal control nan 157 157 | 4.0 157 157,157,,"5.5 Operational risk, 2.7 Internal control, 2.7.2 Governance of internal control"
IRO-1,"Disclosure requirement related to – Description of the processes to identify and assess material climate- related impacts, risks and opportunities | Disclosure Requirement related to – Description of the processes to identify and assess material water and marine resources-related impacts, risks and opportunities | Disclosure Requirement related to Description of processes to identify and assess material biodiversity and ecosystem-related impacts, risks and opportunities | Disclosure Requirement - Description of the processes to identify and assess material impacts, risks and opportunities | Disclosure requirements related to – Description of the processes to identify and assess material biodiversity and ecosystem-related impacts, risks and opportunities","4.1.2.2 Material impacts, risks and opportunities and their interaction with strategy and business model nan 157 157 | 4.1.3.2.1 Description of the processes to identify and assess material impacts, risks and opportunities (IRO- nan 157 157 | 4.1.3.2.1 Description of the processes to identify and assess material impacts, risks and opportunities (IRO- nan 157 157 | 4.1.3.2.1 Description of the processes to identify and assess material impacts, risks and opportunities (IRO- nan 159 159",157,,"4.1.2.2 Material impacts, risks and opportunities and their interaction with strategy and business model, 4.1.3.2.1 Description of the processes to identify and assess material impacts, risks and opportunities (IRO-"
IRO-2,Disclosure Requirement – Disclosure Requirements in ESRS covered by the undertaking’s sustainability statement,4.1.3.2.2 Disclosure requirements in ESRS covered by the undertaking’s sustainability statement (IRO-2) nan 157 157,157,,4.1.3.2.2 Disclosure requirements in ESRS covered by the undertaking’s sustainability statement
S1-1,Disclosure Requirement – Policies related to own workforce,4.3.2.2.1 Own workforce 4.3.2.2 Internal communication and dialogue 158 158,158,,"4.3.2.2.1 Own workforce, 4.3.2.2 Internal communication and"
S1-10,Disclosure Requirement – Adequate Wages,4.3.2.3.3 Pay policy 158 158,158,,4.3.2.3.3 Pay
S1-11,Disclosure Requirement – Social protection,4.3.2.4.2 Work-life balance 158 158,158,,4.3.2.4.2 Work-life
S1-12,Disclosure Requirement – Persons with disabilities,4.3.2.5.2 Employees with disabilities 158 158,158,,4.3.2.5.2 Employees with
S1-13,Disclosure Requirement – Training and skills development metrics,4.3.2.3.1 Training and skills development 4.3.2.3.2 Employee mobility 158 158,158,,"4.3.2.3.1 Training and skills development, 4.3.2.3.2 Employee"
S1-14,Disclosure Requirement – Health and safety metrics,4.3.2.4.1 Health and safety at work 158 158,158,,4.3.2.4.1 Health and safety at
S1-15,Disclosure Requirement – Work-life balance metrics,4.3.2.4.2 Work-life balance 158 158,158,,4.3.2.4.2 Work-life
S1-16,Disclosure Requirement – Compensation metrics (pay gap and total compensation),4.3.2.3.3 Wage policy 4.3.2.5.3 Gender diversity and balance 158 158,158,,"4.3.2.3.3 Wage policy, 4.3.2.5.3 Gender diversity and"
S1-17,"– Incidents, complaints and severe human rights impacts",4.3.1.4 Serious human rights incidents 4.3.2.4.1 Health and safety at work nan 159 159,159,,"4.3.1.4 Serious human rights incidents, 4.3.2.4.1 Health and safety at work"
S1-2,Disclosure Requirement – Processes for engaging with own workers and workers’ representatives about impacts,4.3.2.2.2 Internal communication and dialogue 4.3.2.2.2 Internal communication and dialogue 158 158,158,,"4.3.2.2.2 Internal communication and dialogue, 4.3.2.2.2 Internal communication and"
S1-3,Disclosure Requirement – Processes to remediate negative impacts and channels for own workers to raise concerns,4.3.2.3.2 Employee mobility 4.3.2.4.1 Health and safety at work 158 158,158,,"4.3.2.3.2 Employee mobility, 4.3.2.4.1 Health and safety at"
S1-4,"Disclosure Requirement – Taking action on material impacts on own workforce, and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",4.3.2.2.1 Own workforce 4.3.2.2 Internal communication and dialogue 158 158,158,,"4.3.2.2.1 Own workforce, 4.3.2.2 Internal communication and"
S1-5,"– Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities","4.1.2.1 Strategy, business model and value chain (SBM-1) 158 158",158,,"4.1.2.1 Strategy, business model and value chain"
S1-6,Disclosure Requirement – Characteristics of the undertaking’s employees,4.3.2.2.1 Own workforce 4.3.2.6 Measuring the perception of the employee 158 158,158,,"4.3.2.2.1 Own workforce, 4.3.2.6 Measuring the perception of the"
S1-7,Disclosure Requirement – Characteristics of the undertaking’s employees,Not applicable 158 158,158,,
S1-8,Disclosure Requirement – Collective bargaining coverage and social dialogue,4.3.2.2.2 Internal communication and dialogue 158 158,158,,4.3.2.2.2 Internal communication and
S1-9,Disclosure Requirement – Diversity metrics,4.3.2.2.1 Own workforce 4.3.2.5.3 Gender diversity and balance 158 158,158,,"4.3.2.2.1 Own workforce, 4.3.2.5.3 Gender diversity and"
S4-1,Disclosure Requirement – Policies related to consumers and end-users,4.1.3.2 Information on the materiality assessment process 4.3.1 The Crédit Mutuel Arkéa Group's human rights nan 159 159,159,,"4.1.3.2 Information on the materiality assessment process, 4.3.1 The Crédit Mutuel Arkéa Group's human rights"
S4-2,Disclosure Requirement – Processes for engaging with own workers and workers’ representatives about impacts,4.1.3.2 Information on the materiality assessment process nan 159 159,159,,4.1.3.2 Information on the materiality assessment process
S4-3,Disclosure requirement — Processes to remediate negative impacts and channels for consumers and end-users to raise concerns,4.1.3.2 Information on the materiality assessment process nan 159 159,159,,4.1.3.2 Information on the materiality assessment process
S4-4,"Disclosure Requirement – Taking action on material impacts on consumers and end-users, and approaches to managing material risks and pursuing material opportunities related to consumers and end-users, and effectiveness","4.1.2.1 Strategy, business model and value chain (SBM- 1) nan 159 159",159,,"4.1.2.1 Strategy, business model and value chain"
S4-5,"Disclosure Requirement – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",4.3.3.3 Financial and social inclusion 4.3.3.4 Development of products and services to nan 159 159,159,,"4.3.3.3 Financial and social inclusion, 4.3.3.4 Development of products and services to"
SBM-1,"Disclosure Requirement – Strategy, business model and value chain","1 Presentation of Crédit Mutuel Arkéa 4.1.2.1 Strategy, business model and value chain (SBM- nan 157 157",157,,"4.1.2.1 Strategy, business model and value chain (SBM-"
SBM-2,Disclosure Requirement – Interests and views of stakeholders,4.1.2.4 Interests and views of stakeholders (SBM-2) nan 157 157,157,,4.1.2.4 Interests and views of stakeholders
SBM-3,"Disclosure Requirement – Material impacts, risks and opportunities and their interaction with strategy and business model","4.1.2.2 Material impacts, risks and opportunities and their interaction with strategy and business model nan 157 157",157,,"4.1.2.2 Material impacts, risks and opportunities and their interaction with strategy and business model"
