Code,Name,Description,Page Range,Relevant Pages,Section Reference
S1-4,"Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and","280 178 178 | 280 Equal treatment and opportunities Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and 280 179 179 | 280 180 180 | 280 effectiveness of those actions and approaches 181 181",178,280,
S1-5,"Targets related to managing material impacts, advancing positive impacts, as well as to risks and opportunities | Targets related to managing material impacts, advancing positive impacts, | Targets related to managing material impacts, advancing positive impacts, as well as to risks and opportunities | effectiveness of those actions and approaches Targets related to managing material impacts, advancing positive impacts, | Targets related to managing material impacts, advancing positive impacts, | effectiveness of those actions and approaches Targets related to managing material impacts, advancing positive impacts,","284 178 178 | 284 of persons with disabilities Targets related to managing material impacts, advancing positive impacts, 284 179 179 | 284 180 180 | 180 180 | risks and pursuing material opportunities related to value chain workers, and effectiveness of those actions and approaches 291 181 181 | 284 impacts, and managing material risks and opportunities 181 181 | 181 181",178,"284,291",
S1-6,Characteristics of the Undertaking’s Employees,"285 178 178 | 285 Characteristics of the Undertaking’s Employees 285 179 179 | 285 180 180 | 285 Workers in the value chain Social impacts, and managing material risks and opportunities 292 181 181 | 285 181 181",178,"285,292",
S1-7,Characteristics of non employee workers in the undertaking’s own workforce,287 178 178 | 287 Characteristics of non employee workers in the undertaking’s own workforce 287 179 179 | 287 180 180 | 287 information Interests and views of stakeholders 153 181 181 | 287 181 181,178,"153,287",
S1-8,Collective bargaining coverage and social dialogue,287 178 178 | 287 Remuneration metrics (pay gap and total remuneration) 290 179 179 | 287 Training and skills development metrics 288 179 179,178,"287,288,290",
S1-9,Diversity metrics,288 180 180 | 288 181 181,180,288,
S3-1,Policies related to affected communities,292 182 182 | 292 Policies related to consumers and end-users 302 183 183 | 292 Processes for engaging with consumers and end-users about impacts 304 183 183 | 292 SECTION TOPIC SUB-TOPIC - SUB-SUB-TOPIC DISCLOSURE REQUIREMENT PAGE NUMBER 183 183 | 292 Business conduct Governance Description of the processes to identify and assess material 183 183,182,"292,302,304",
S3-2,Processes for engaging with affected communities about impacts,"293 182 182 | 293 Management of relationships with information suppliers including payment impacts, risks and opportunities 165 183 183",182,"165,293",
S3-4,"Taking action on material impacts on affected communities, and approaches to managing material risks and pursuing material opportunities | Taking action on material impacts on affected communities, and approaches to managing material risks and pursuing material opportunities | Taking action on material impacts on affected communities, and","294 182 182 | 294 Taking action on material impacts on consumers and end-users, and approaches to managing material risks and pursuing material opportunities 304 183 183 | Taking action on material impacts on consumers and end-users, and approaches to managing material risks and pursuing material opportunities 304 183 183 | Management of relationships with suppliers 317 183 183",182,"294,304,317",
S3-5,"Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities | Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities | Targets related to managing material negative impacts, advancing","302 182 182 | 302 Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities 313 183 183 | The role of the administrative, supervisory and management bodies 137 183 183",182,"137,302,313",
S4,Consumers and end users Social information,183 183,183,,
SBM-2,Interests and views of stakeholders,"153 178 178 | 153 Interests and views of stakeholders 153 179 179 | 153 180 180 | 153 Interests and views of stakeholders 153 181 181 | 153 Policies related to value chain workers 291 181 181 | 153 181 181 | 153 182 182 | 153 Interests and views of stakeholders 153 183 183 | 153 183 183 | 153 impacts, risks and opportunities 165 183 183",178,"153,165,291",
SBM-3,"Material impacts, risks and opportunities and their interaction with strategy and business model | Material impacts, risks and opportunities and their interaction with strategy and business model | Material impacts, risks and opportunities and their interaction","155 178 178 | 155 Material impacts, risks and opportunities and their interaction with strategy and business model 155 179 179 | 155 180 180 | 155 Material impacts, risks and opportunities and their interaction with strategy and business model 155 181 181 | 155 Processes for engaging with value chain workers about impacts 291 181 181 | 155 181 181 | 155 182 182 | 155 Material impacts, risks and opportunities and their interaction with strategy and business model 155 183 183 | 155 continued: - Content index 183 183 | 155 Business conduct policies and corporate culture 314 183 183",178,"155,291,314",
