Code,Name,Description,Page Range,Relevant Pages,Section Reference
E4-1,– Transition plan and consideration of biodiversity and ecosystems in strategy and business model,Consideration of biodiversity and ecosystems in the strategy and business model 158 215 215,215,158,
E4-2,– Policies related to biodiversity and ecosystems,Management approaches to biodiversity and ecosystems 155-157 215 215,215,"155,156,157",
E4-3,– Actions and resources related to biodiversity and ecosystems,Key actions for target achievement 157 215 215,215,157,
E4-4,– Targets related to biodiversity and ecosystems,Targets related to biodiversity and ecosystems 157 215 215,215,157,
E5,– Resource use and circular economy,215 215,215,,
E5-1,– Policies related to resource use and circular economy,Management approaches for resource use and circular economy 160-161 216 216,216,"160,161",
E5-2,– Actions and resources related to resource use and circular economy,Key actions for target achievement 163-164 216 216,216,"163,164",
E5-3,– Targets related to resource use and circular economy,Targets related to resource use and circular economy 161-162 216 216,216,"161,162",
E5-4,– Resource inflows,Resource inflows 165-166 216 216,216,"165,166",
E5-5,– Resource outflows,Resource outflows 166-169 216 216,216,"166,167,168,169",
G1,– Business conduct,217 217,217,,
G1-1,– Corporate culture and business conduct policies,"Business conduct, corporate governance and corporate culture 206-208 217 217",217,"206,207,208",
G1-3,– Prevention and detection of corruption and bribery,Prevention and detection of corruption and bribery 208 217 217,217,208,
G1-4,– Confirmed incidents of corruption or bribery,Metrics for business conduct and corporate governance 210 217 217,217,210,
GOV-1,"– The role of the administrative, management and supervisory bodies | G1. – The role of the administrative, supervisory and management bodies","Governance 110-112 214 214 | Business conduct, corporate governance and corporate culture 206 217 217",214,"110,111,112,206",
GOV-2,"– Information provided to and sustainability matters addressed by the undertaking’s administrative, management and supervisory bodies",Consideration of sustainability matters in corporate supervision 112 214 214,214,112,
GOV-3,– Integration of sustainability-related performance in incentive schemes | E1. – Integration of sustainability-related performance in incentive schemes,Sustainability-related performance in incentive schemes 116 214 214 | Sustainability-related performance in incentive schemes 116 215 215,214,116,
GOV-4,– Statement on due diligence,Statement on due diligence 115 214 214,214,115,
GOV-5,– Risk management and internal controls over sustainability reporting,Internal control system for sustainability reporting 117 214 214,214,117,
IRO-1,"– Description of the process to identify and assess material impacts, risks and opportunities",Consideration of stakeholder interests and views 102 214 214,214,102,
IRO-2,– Disclosure Requirements in ESRS covered by the undertaking’s sustainability statement,Identification of the information to be disclosed based on the assessment 104 214 214,214,104,
S1,– Own workforce,216 216,216,,
S1-1,– Policies related to own workforce,Management approaches to own workforce 173-179 216 216,216,"173,174,175,176,177,178,179",
S1-10,– Adequate wages,Adequate wages 186 216 216,216,186,
S1-14,– Health and safety metrics,Occupational safety and health 186-187 216 216,216,"186,187",
S1-16,– Compensation metrics (pay gap and total compensation),Remuneration metrics 187 216 216,216,187,
S1-17,"– Incidents, complaints and severe human rights impacts","Incidents, complaints and severe human rights impacts 188 216 216",216,188,
S1-2,– Processes for engaging with own workers and workers’ representatives about impacts,Processes for engaging with own workers and workers’ representatives about impacts 179 216 216,216,179,
S1-3,– Processes to remediate negative impacts and channels for own workers to raise concerns,Processes to remediate negative impacts and channels for own workforce to raise concerns 180 216 216,216,180,
S1-4,"– Taking action on material impacts on own workforce, and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Key actions for target achievement 181-182 216 216,216,"181,182",
S1-5,"– Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",Targets related to own workforce 181 216 216,216,181,
S1-6,– Characteristics of the undertaking’s employees,Characteristics of the company’s employees 183-184 216 216,216,"183,184",
S1-8,– Collective bargaining coverage and social dialogue,Collective bargaining coverage and social dialogue 184 216 216,216,184,
S1-9,– Diversity metrics,Diversity 185 216 216,216,185,
S2,– Workers in the value chain,216 216,216,,
S2-1,– Policies related to value chain workers,Management approach to workers in the value chain 191-192 216 216,216,"191,192",
S2-2,– Processes for engaging with value chain about impacts,Processes for engaging with value chain workers about impacts 192 216 216,216,192,
S2-3,– Processes to remediate negative impacts and channels for value chain workers to raise concerns,Processes to remediate negative impacts and channels for workers in the value chain to raise concerns 192-193 216 216,216,"192,193",
S2-4,"– Taking action on material impacts on value chain workers, and approaches to managing material risks and pursuing material opportunities related to value chain workers, and effectiveness of those actions",Key actions for target achievement 193 216 216,216,193,
S2-5,"– Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",Targets related to workers in the value chain 193 216 216,216,193,
S3,– Affected communities,217 217,217,,
S3-1,– Policies related to affected communities,Management approach to affected communities 197 217 217,217,197,
S3-2,– Process for engaging with affected communities about impacts,Processes for engaging with affected communities about impacts 197 217 217,217,197,
S3-3,– Processes to remediate negative impacts and channels for affected communities to raise concerns,Processes to remediate negative impacts and channels for affected communities to raise concerns 197-198 217 217,217,"197,198",
S3-4,"– Taking action on material impacts on affected communities, and approaches to managing material risks and pursuing material opportunities related to affected communities, and effectiveness of those actions",Key actions for target achievement 198 217 217,217,198,
S3-5,"– Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",Targets related to affected communities 198 217 217,217,198,
S4,– Consumers and end-users,217 217,217,,
S4-1,– Policies related to consumers and end-users,Management approaches to consumers and end-users 201-203 217 217,217,"201,202,203",
S4-2,– Processes for engaging with consumers and end-users about impacts,Processes for engaging with consumers and end-users about impacts 203 217 217,217,203,
S4-3,– Processes to remediate negative impacts and channels for consumers and end-users to raise concerns,Processes to remediate negative impacts and channels for consumers and end-users to raise concerns 203 217 217,217,203,
S4-4,"– Taking action on material impacts on consumers and end-users, and approaches to managing material risks and pursuing material opportunities related to consumers and end-users, and effectiveness",Key actions for target achievement 204 217 217,217,204,
S4-5,"– Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",Targets related to consumers and end-users 204 217 217,217,204,
SBM-1,"– Strategy, business model and value chain","Strategy, business model and value chain 113-114 214 214",214,"113,114",
SBM-2,– Interests and views of stakeholders,Stakeholders and stakeholder engagement 102 214 214,214,102,
SBM-3,"– Material impacts, risks and opportunities and their interaction with strategy and business model","Material impacts, risks and opportunities related to resource use and circular economy 159 214 214",214,159,
