Code,Name,Description,Page Range,Relevant Pages,Section Reference
E2,- POLLUTION,154 154,154,,
E2-1,6.2.3.2.1 Policies () 6.2.3.3.1 Policies () | o Disclosure Requirement – Policies related to pollution | 6.2.3.3.1 Policies (),152 152 | 6.2.1 Policies 6.2.3.2.1 Policies (E2-1) 154 154 | 154 154,152,,"6.2.3.2.1 Policies (), 6.2.3.3.1 Policies ()"
E2-2,6.2.3.3.2 Actions and resources () 6.2.4.3 Actions and resources (E3-2) | o Disclosure Requirement – Actions and resources related to pollution,153 153 | 6.2.3.2.2 Actions and resources (E2-2) 6.2.3.3.2 Actions and resources (E2-2) 154 154,153,,"6.2.3.3.2 Actions and resources (), 6.2.4.3 Actions and resources"
E2-3,6.2.3.3.3 Targets () 6.2.4.4 Targets (E3-3) | o Disclosure Requirement – Targets related to pollution,153 153 | 6.2.3.2.3 Targets (E2-3) 6.2.3.3.3 Targets (E2-3) 154 154,153,,"6.2.3.3.3 Targets (), 6.2.4.4 Targets"
E2-4,"6.2.3.3.4 Metrics () 6.2.4.5 Metrics (E3-4) | o Disclosure Requirement – Pollution of air, water and soil",153 153 | 6.2.3.2.4 Metrics (E2-5) 6.2.3.3.4 Metrics (E2-5) 154 154,153,,"6.2.3.3.4 Metrics (), 6.2.4.5 Metrics"
E3,- WATER AND MARINE RESOURCES,154 154,154,,
E3-1,6.2.4.2 Policies () 6.2.5.4 Policies (E4-2) | o Disclosure Requirement – Policies related to water and marine resources,152 152 | 6.2.1 Policies 6.2.4.2 Policies (E3-1) 154 154,152,,"6.2.4.2 Policies (), 6.2.5.4 Policies"
E3-2,o Disclosure Requirement – Actions and resources related to water and marine resources,6.2.4.3 Actions and resources (E3-2) 154 154,154,,6.2.4.3 Actions and resources
E3-3,o Disclosure Requirement – Targets related to water and marine resources,6.2.4.4 Targets (E3-3) 154 154,154,,6.2.4.4 Targets
E3-4,o Disclosure Requirement – Water consumption,6.2.4.5 Metrics (E3-4) 154 154,154,,6.2.4.5 Metrics
E4,framework for analysis by and was used by the Company to compile an inventory of potential | - BIODIVERSITY AND ECOSYSTEMS,151 151 | 155 155,151,,
E4-1,o Disclosure Requirement – Transition plan and consideration of biodiversity and ecosystems in strategy and business model,6.2.5.2 Transition plan and consideration of biodiversity and ecosystems in strategy and business model (E4-1) 155 155,155,,6.2.5.2 Transition plan and consideration of biodiversity and ecosystems in strategy and business model
E4-2,o Disclosure Requirement – Policies related to biodiversity and ecosystems,6.2.1 Policies 6.2.5.4 Policies (E4-2) 155 155,155,,"6.2.1 Policies, 6.2.5.4 Policies"
E4-3,6.2.5.5 Actions and resources () 6.2.6.3.1 Actions and resources (E5-2) | o Disclosure Requirement – Actions and resources related to biodiversity and ecosystems,153 153 | 6.2.5.5 Actions and resources (E4-3) 155 155,153,,"6.2.5.5 Actions and resources (), 6.2.6.3.1 Actions and resources"
E4-4,6.2.5.6 Targets and metrics related to biodiversity and ecosystems () 6.2.6.3.2 Targets (E5-3) | o Disclosure Requirement – Targets related to biodiversity and ecosystems,153 153 | 6.2.5.6 Targets and metrics related to biodiversity and ecosystems (E4-4) 155 155,153,,"6.2.5.6 Targets and metrics related to biodiversity and ecosystems (), 6.2.6.3.2 Targets"
E4-5,o Disclosure Requirement – Impact metrics related to biodiversity and ecosystems change,6.2.5.6 Targets and metrics related to biodiversity and ecosystems (E4-4) 155 155,155,,6.2.5.6 Targets and metrics related to biodiversity and ecosystems
E5,- RESOURCE USE AND CIRCULAR ECONOMY,155 155,155,,
E5-1,6.2.6.2 Policies () 6.3.1 Policies | o Disclosure Requirement – Policies related to resource use and circular economy,152 152 | 6.2.1 Policies 6.2.6.2 Policies (E5-1) 155 155,152,,"6.2.6.2 Policies (), 6.3.1 Policies"
E5-2,6.2.6.4.1 Actions and resources () 6.3.2.7.2 Actions and resources (S1-4) | o Disclosure Requirement – Actions and resources related to resource use and circular economy,153 153 | 6.2.6.3.1 Actions and resources (E5-2) 6.2.6.4.1 Actions and resources (E5-2) 155 155,153,,"6.2.6.4.1 Actions and resources (), 6.3.2.7.2 Actions and resources"
E5-3,6.2.6.4.2 Targets () 6.3.2.7.3 Targets (S1-5) | o Disclosure Requirement – Targets related to resource use and circular economy,153 153 | 6.2.6.3.2 Targets (E5-3) 6.2.6.4.2 Targets (E5-3) 155 155,153,,"6.2.6.4.2 Targets (), 6.3.2.7.3 Targets"
E5-5,6.2.6.4.3 Metrics () 6.3.2.6 Characteristics of the undertaking’s employees (S1-6) | o Disclosure Requirement – Resource outflows,153 153 | 6.2.6.4.3 Metrics (E5-5) 155 155,153,,"6.2.6.4.3 Metrics (), 6.3.2.6 Characteristics of the undertaking’s employees"
G1,- BUSINESS CONDUCT,157 157,157,,
G1-1,6.4.1.2 Business conduct policies and corporate culture () 6.4.2.2 Policies | 6.4.1.2 Business conduct policies and corporate culture () 6.4.1.5 Management of relationships with suppliers (G1-2) | o Disclosure Requirement – Corporate culture and business conduct policies and corporate culture,153 153 | 6.4.1.2 Business conduct policies and corporate culture (G1-1) 157 157,153,,"6.4.1.2 Business conduct policies and corporate culture (), 6.4.2.2 Policies, 6.4.1.5 Management of relationships with suppliers"
G1-2,o Disclosure Requirement – Management of relationships with suppliers,6.4.1.5 Management of relationships with suppliers (G1-2) 157 157,157,,6.4.1.5 Management of relationships with suppliers
G1-3,6.4.1.3 Prevention and detection of corruption and bribery () 6.4.2.3 Actions and resources | 6.4.1.3 Prevention and detection of corruption and bribery () 6.4.1.4 Incidents of corruption or bribery (G1-4) | o Disclosure Requirement – Prevention and detection of corruption and bribery,153 153 | 6.4.1.3 Prevention and detection of corruption and bribery (G1-3) 157 157,153,,"6.4.1.3 Prevention and detection of corruption and bribery (), 6.4.2.3 Actions and resources, 6.4.1.4 Incidents of corruption or bribery"
G1-4,o Disclosure Requirement – Confirmed incidents of corruption or bribery,6.4.1.4 Incidents of corruption or bribery (G1-4) 157 157,157,,6.4.1.4 Incidents of corruption or bribery
G1-6,6.4.1.6 Payment practices () 6.4.2.5 Metrics | o Disclosure Requirement – Payment practices,153 153 | 6.4.1.6 Payment practices (G1-6) 157 157,153,,"6.4.1.6 Payment practices (), 6.4.2.5 Metrics"
GOV-1,": The role of the administrative, management and supervisory bodies (AM&SB) | o Disclosure Requirement related to – The role of the administrative, supervisory and management bodies Impact, risk | Indicator number 13 Board's gender diversity of Table #1 of Annex | Percentage of board","6.1.1.2.1 GOV-1: The role of the administrative, management and supervisory bodies 152 152 | bodies 6.1.1.2.1 GOV-1: The role of the administrative, management and supervisory 157 157 | Commission Delegated 6.1.1.2.1 GOV-1: The role of the administrative, management and 157 157 | Delegated Regulation 6.1.1.2.1 GOV-1: The role of the administrative, management and 157 157",152,13,6.1.1.2.1
GOV-2,: Information provided to and sustainability matters addressed by the undertaking’s AM&SB,"6.1.1.2.2 GOV-2: Information provided to and sustainability matters addressed by the undertaking’s administrative, management and supervisory bodies 152 152",152,,6.1.1.2.2
GOV-3,: Integration of sustainability-related performance in incentive schemes | o Disclosure requirement related to Integration of sustainability-related performance in incentive schemes,6.1.1.2.3 GOV-3: Integration of sustainability-related performance in incentive schemes 152 152 | 6.1.1.2.3 GOV-3: Integration of sustainability-related performance in incentive schemes 153 153,152,,6.1.1.2.3
GOV-4,: Statement on sustainability due diligence | Indicator number 10 Statement on due Table #3 of Annex 1,6.1.1.2.4 GOV-4: Statement on due diligence 152 152 | 6.1.1.2.4 GOV-4: Statement on due diligence 157 157,152,10,6.1.1.2.4
GOV-5,: Risk management and internal control over sustainability reporting,6.1.1.2.5 GOV-5: Risk management and internal control over sustainability reporting 152 152,152,,6.1.1.2.5
IRO-1,"o Disclosure requirement related to – Description of the processes to identify and assess material climate-related | o Disclosure Requirement related to – Description of the processes to identify and assess material pollution-related | o Disclosure Requirement related to – Description of the processes to identify and assess material water and marine | o Disclosure Requirement related to Description of processes to identify and assess material biodiversity and | o Disclosure Requirement related to – Description of the processes to identify and assess material resource use and | o Disclosure Requirement related to – Description of the processes to identify and assess material impacts, risks and",6.1.1.4.1 IRO-1: Description of the processes to identify and assess material IROs 154 154 | 6.1.1.4.1 IRO-1: Description of the processes to identify and assess material IROs 155 155 | IROs 6.1.1.4.1 IRO-1: Description of the processes to identify and assess material 157 157,154,,6.1.1.4.1
S1,- OWN WORKFORCE,155 155,155,,
S1-1,6.3.2.3 Own workforce Policies () 6.3.2.7.1 Policies () | 6.3.2.8.1 Policies () 6.3.2.9.1 Policies () | o Disclosure Requirement – Policies related to own workforce | 6.3.2.7.1 Policies () 6.3.2.8.1 Policies () | 6.3.2.9.1 Policies (),153 153 | 6.3.1 Policies 6.3.2.3 Own workforce policies (S1-1) 155 155 | 155 155,153,,"6.3.2.3 Own workforce Policies (), 6.3.2.7.1 Policies (), 6.3.2.8.1 Policies (), 6.3.2.9.1 Policies ()"
S1-14,"6.3.2.7.4 Metrics () 6.3.4.6 Targets related to managing material negative impacts, advancing | o Disclosure Requirement – Health and safety metrics",153 153 | 6.3.2.7.4 Metrics (S1-14) 156 156,153,14,"6.3.2.7.4 Metrics (), 6.3.4.6 Targets related to managing material negative impacts, advancing"
S1-2,o Disclosure Requirement – Processes for engaging with own workers and workers’ representatives about impacts,6.3.2.4 Processes for engaging with own workers and workers’ representatives about impacts (S1-2) 155 155,155,,6.3.2.4 Processes for engaging with own workers and workers’ representatives about impacts
S1-3,o Disclosure Requirement – Processes to remediate negative impacts and channels for own workers to raise concerns,6.3.2.5 Processes to remediate negative impacts and channels for own workers to raise concerns (S1-3) 155 155,155,,6.3.2.5 Processes to remediate negative impacts and channels for own workers to raise concerns
S1-4,"6.3.2.8.2 Actions and resources () 6.3.2.9.2 Actions and resources () | o Disclosure Requirement – Taking action on material impacts on own workforce, and approaches to mitigating material risks and",153 153 | 6.3.2.7.2 Actions and resources (S1-4) 6.3.2.8.2 Actions and resources (S1-4) 155 155,153,,"6.3.2.8.2 Actions and resources (), 6.3.2.9.2 Actions and resources ()"
S1-5,"6.3.2.8.3 Targets () 6.3.2.9.3 Targets () | o Disclosure Requirement – Targets related to managing material negative impacts, advancing positive impacts, and",153 153 | 6.3.2.7.3 Targets (S1-5) 6.3.2.8.3 Targets (S1-5) 156 156,153,,"6.3.2.8.3 Targets (), 6.3.2.9.3 Targets ()"
S1-6,o Disclosure Requirement – Characteristics of the undertaking’s employees,6.3.2.6 Characteristics of the undertaking’s employees (S1-6) 156 156,156,,6.3.2.6 Characteristics of the undertaking’s employees
S1-8,6.3.2.9.4 Metrics () 6.3.2.8.4 Metrics (S1-9) | o Disclosure Requirement – Collective bargaining coverage and social dialogue,153 153 | 6.3.2.9.4 Metrics (S1-8) 156 156,153,,"6.3.2.9.4 Metrics (), 6.3.2.8.4 Metrics"
S1-9,o Disclosure Requirement – Diversity metrics,6.3.2.8.4 Metrics (S1-9) 156 156,156,,6.3.2.8.4 Metrics
S2,- WORKERS IN THE VALUE CHAIN,156 156,156,,
S2-1,6.3.3.3 Policies related to value chain workers () 6.3.4.2 Policies related to consumers and end-users (S4-1) | o Disclosure Requirement – Policies related to value chain workers,153 153 | 6.3.1 Policies 6.3.3.3 Policies related to value chain workers (S2-1) 156 156,153,,"6.3.3.3 Policies related to value chain workers (), 6.3.4.2 Policies related to consumers and end-users"
S2-2,o Disclosure Requirement – Processes for engaging with value chain workers about impacts,6.3.3.4 Processes for engaging with value chain workers about impacts (S2-2) 156 156,156,,6.3.3.4 Processes for engaging with value chain workers about impacts
S2-3,o Disclosure Requirement – Processes to remediate negative impacts and channels for value chain workers to raise concerns,6.3.3.5 Processes to remediate negative impacts and channels for value chain workers to raise concerns (S2-3) 156 156,156,,6.3.3.5 Processes to remediate negative impacts and channels for value chain workers to raise concerns
S2-4,"related to value chain workers, and effectiveness of those actions () 6.3.4.5 Taking action on material impacts on consumers and end-users, and | o Disclosure Requirement – Taking action on material impacts on value chain workers, and approaches to managing material risks","153 153 | 6.3.3.6 Taking action on material impacts on value chain workers, and approaches to managing material risks and pursuing material opportunities 156 156",153,,"6.3.4.5 Taking action on material impacts on consumers and end-users, and"
S2-5,"6.3.3.7 Targets related to material negative impacts, advancing positive impacts, and managing material risks and opportunities () | o Disclosure Requirement – Targets related to managing material negative impacts, advancing positive impacts, and","153 153 | 6.3.3.7 Targets related to material negative impacts, advancing positive impacts, and managing material risks and opportunities (S2-5) 156 156",153,,"6.3.3.7 Targets related to material negative impacts, advancing positive impacts, and managing material risks and opportunities ()"
S4,- CONSUMERS AND END-USERS,156 156,156,,
S4-1,o Disclosure Requirement – Policies related to consumers and end-users,6.3.1 Policies 6.3.4.2 Policies related to consumers and end-users (S4-1) 156 156,156,,"6.3.1 Policies, 6.3.4.2 Policies related to consumers and end-users"
S4-2,o Disclosure Requirement – Processes for engaging with consumers and end users about impacts,6.3.4.3 Processes for engaging with consumers and end-users about impacts (S4-2) 156 156,156,,6.3.4.3 Processes for engaging with consumers and end-users about impacts
S4-3,o Disclosure Requirement – Processes to remediate negative impacts and channels for consumers and end-users to raise,6.3.4.4 Processes to remediate negative impacts and channels for consumers and end-users to raise concerns (S4-3) 156 156,156,,6.3.4.4 Processes to remediate negative impacts and channels for consumers and end-users to raise concerns
S4-4,"approaches to managing material risks and pursuing material opportunities related to consumers and end-users, and effectiveness of those actions () | o Disclosure Requirement – Taking action on material impacts on consumers and end-users, and approaches to managing material","153 153 | 6.3.4.5 Taking action on material impacts on consumers and end-users, and approaches to managing material risks and pursuing material opportunities 156 156",153,,"6.3.4.5 Taking action on material impacts on consumers and end-users, and approaches to managing material risks and pursuing material"
S4-5,"positive impacts and managing material risks and opportunities () and metrics | 6.3.4.6 Targets related to managing material negative impacts, advancing positive impacts and managing material risks and opportunities () and | o Disclosure Requirement – Targets related to managing material negative impacts, advancing positive impacts, and","153 153 | 6.3.4.6 Targets related to managing material negative impacts, advancing positive impacts and managing material risks and opportunities (S4-5) and 156 156",153,,"6.3.4.6 Targets related to managing material negative impacts, advancing positive impacts and managing material risks and opportunities () and"
SBM-2,o Disclosure Requirement related to – Interests and views of stakeholders | o Disclosure Requirement related to Interests and views of stakeholders | o Disclosure Requirement related to – Interests and views of stakeholders,6.1.1.3.2 SBM-2: Interests and views of stakeholders 155 155 | 6.1.1.3.2 SBM-2: Interests and views of stakeholders 156 156,155,,6.1.1.3.2
SBM-3,"o Disclosure Requirement related to – Material impacts, risks and opportunities and their interaction with strategy | o Disclosure Requirement related to Material impacts, risks and opportunities and their interaction with strategy | o Disclosure Requirement related to – Material impacts, risks and opportunities and their interaction with strategy","6.1.1.3.3 SBM-3: Material impacts, risks and opportunities and their interaction with strategy and business model 154 154 | 6.1.1.3.3 SBM-3: Material impacts, risks and opportunities and their interaction with strategy and business model 155 155 | 6.1.1.3.3 SBM-3: Material impacts, risks and opportunities and their interaction with strategy and business model 156 156 | with strategy and business model 6.1.1.3.3 SBM-3: Material impacts, risks and opportunities and their interaction 157 157",154,,6.1.1.3.3
