Code,Name,Description,Page Range,Relevant Pages,Section Reference
GOV-2,"Information provided to and sustainability matters addressed by the undertaking’s SUS 56 n administrative, management and supervisory bodies","n Material impacts, risks and opportunities and their interaction with strategy and SUS 81 54 54",54,"56,81",
GOV-3,Integration of sustainability-related performance in incentive schemes REM 14,business model 54 54,54,14,
GOV-4,Statement on due diligence SUS 61 n,"Description of the processes to identify and assess material biodiversity and n ecosystem-related impacts, risks and opportunities SUS 81 54 54",54,"61,81",
GOV-5,SUS 61 n Risk management and internal controls over sustainability reporting,Policies related to biodiversity and ecosystems n SUS 82 54 54,54,"61,82",
IRO-1,"Description of the processes to identify and assess material climate-related impacts, n risks and opportunities | n resources-related impacts, risks and opportunities | Description of the processes to identify and assess material impacts, risks and SUS 60 n opportunities | section.",SUS 64 54 54 | 54 54 | Policies related to resource use and circular economy n SUS 85 54 54 | 56 56,54,"60,64,85",
IRO-2,Policies related to climate change mitigation and adaptation n | Disclosure requirements in ESRS covered by the undertaking’s sustainability SUS 53-54 n statement | Determining thresholds for inclusion in the sustainability statement SUS 55 n | Data points that derive from other EU legislation SUS 106-107 n,SUS 66 54 54 | Actions and resources related to resource use and circular economy n SUS 85 54 54 | Targets related to resource use and circular economy n SUS 85 54 54 | Stakeholder involvement in target setting n SUS 55 54 54,54,"53,55,66,85,106,107",
S1,- Own workforce,- Business conduct 55 55,55,,
S1-1,Policies related to own workforce n,SUS 89 Corporate culture and business conduct policies and corporate culture SUS 103 n 55 55,55,"89,103",
S1-10,Adequate wages n,SUS 94 55 55,55,94,
S1-14,Health and safety metrics n,SUS 92 Abbreviations in the sustainability statement 55 55,55,92,
S1-16,Compensation metrics (gender pay gap) n | CEO pay ratio,"SUS 93 AFB Alcohol-free brews 55 55 | REM 14 Impact, risk and opportunity 55 55",55,"14,93",
S1-17,"Incidents, complaints and severe human rights impacts n",SUS 95 ABV Alcohol by volume ISC Integrated Supply Chain 55 55,55,95,
S1-2,Processes for engaging with own workers and workers’ representatives about n impacts,SUS 90 Reporting business conduct incidents MR 50 55 55,55,"50,90",
S1-3,Processes to remediate negative impacts and channels for own workers to raise concerns,MR 50 Prevention and detection of corruption and bribery SUS 104 n 55 55,55,"50,104",
S1-4,Actions and resources related to own workforce n,"SUS 91 Process to report outcomes to administrative, management and supervisory bodies MR 50 55 55",55,"50,91",
S1-5,"Targets related to managing material negative impacts, advancing positive impacts, n | Stakeholder involvement in target setting n",SUS 91 Confirmed incidents of corruption or bribery SUS 104 n 55 55 | SUS 55 55 55,55,"91,104",
S1-6,Characteristics of the undertaking’s employees n,SUS 94-95 SUS Sustainability statement n Mandatory disclosure requirement 55 55,55,"94,95",
S1-8,Collective bargaining coverage and social dialogue n,SUS 94 MR Management review n Material 55 55,55,94,
S1-9,Diversity metrics n,"SUS 93, 95 REM Remuneration Report Incorporation by reference 55 55",55,"93,95",
S2,- Workers in the value chain,CapEx Capital expenditures LCA Life cycle assessment 55 55,55,,
S2-1,Policies related to value chain workers n,"SUS 96 DE&I Diversity, equity and inclusion REC Renewable energy certificate 55 55",55,96,
S2-2,Processes for engaging with value chain workers about impacts n,SUS 97 DMA Double materiality assessment SAI Sustainable Agriculture Initiative 55 55,55,97,
S2-3,Processes to remediate negative impacts and channels for value chain workers to raise concerns,MR 50 DRS Deposit return scheme SBTi Science Based Targets initiative 55 55,55,50,
S2-4,Actions and resources related to value chain workers n | Severe human rights incidents n,"SUS 98 ESRS European Sustainability Reporting Standards SLCOC Supplier and Licensee Code of Conduct 55 55 | SUS 95 FLAG Forest, Land and Agriculture TTZAB Together Towards ZERO and Beyond 55 55",55,"95,98",
S2-5,n and managing material risks and opportunities | Stakeholder involvement in target setting n,IARD International Alliance for Responsible Drinking 55 55 | SUS 55 IPCC Intergovernmental Panel on Climate Change WBA World Brewing Alliance 55 55,55,,
S4,- Consumers and end-users,ILO International Labour Organization 55 55,55,,
S4-1,Policies related to consumers and end-users n,SUS 100 55 55,55,100,
S4-2,Processes for engaging with consumers and end-users about impacts n,SUS 100 55 55,55,100,
S4-3,Processes to remediate negative impacts and channels for consumers and end-users to raise concerns,MR 50 Pollution and Affected communities were deemed to be non-material topics in our 2024 DMA. 55 55,55,50,
S4-4,Actions and resources related to consumers and end-users n | Severe human rights incidents n,"SUS 100 Relevant aspects related to Pollution are incorporated into the material topics of Biodiversity and 55 55 | SUS 95 ecosystems and Resource use and circular economy, while those related to Affected communities 55 55",55,"95,100",
S4-5,"Targets related to managing material negative impacts, advancing positive impacts, n | Stakeholder involvement in target setting n","SUS 100 are covered under Water and marine resources. We will continue to track and assess our impacts, 55 55 | SUS 55 each year as part of our annual DMA process. 55 55",55,100,
SBM-1,"Strategy, business model and value chain SUS 55-56 n | BP-1; BP-2;",Actions and resources related to biodiversity and ecosystems n SUS 82 54 54 | estimates. Measurement uncertainty arises primarily from conversions applied to harmonise the input 56 56,54,"55,56,82",
SBM-2,SUS 62 n Interests and views of stakeholders,Targets related to biodiversity and ecosystems n SUS 82 54 54,54,"62,82",
SBM-3,"SUS 59 n Material impacts, risks and opportunities and their interaction with strategy and | SUS 60 n Changes to the material impacts, risks and opportunities from previous year | n Material impacts, risks and opportunities and their interaction with strategy and business model | n Material impacts, risks and opportunities and their interaction with strategy and","Stakeholder involvement in target setting n SUS 55 54 54 | Description of the processes to identify and assess material resource use and circular n economy-related impacts, risks and opportunities SUS 84 54 54 | n opportunities 55 55 | SUS 96 CSAB Carlsberg Sustainability Advisory Board OpEx Operational expenditures 55 55 | SUS 99 NON-MATERIAL TOPICS 55 55",54,"55,59,60,84,96,99",
