Code,Name,Description,Page Range,Relevant Pages,Section Reference
E2-3,— Targets related to pollution,4.1.2.2.2 Pollution emitted by Veolia / Standard targets defined for the level of pollution emitted 309 309,309,,4.1.2.2.2 Pollution emitted by Veolia / Standard targets defined for the level of pollution
E2-4,"— Pollution of air, water and soil",4.1.2.2.2 Pollution emitted by Veolia / Consolidated reporting 309 309,309,,4.1.2.2.2 Pollution emitted by Veolia / Consolidated
E2-5,— Substances of concern and substances of very high concern,4.1.2.2.2 Pollution emitted by Veolia / Substances of concern and very high concern 310 310,310,,4.1.2.2.2 Pollution emitted by Veolia / Substances of concern and very high
E2-6,— Anticipated financial effects from pollution-related risks and opportunities,4.1.2.2.2 Pollution emitted by Veolia / Financial assessment of pollution risk 310 310,310,,4.1.2.2.2 Pollution emitted by Veolia / Financial assessment of pollution
E3,Water and,"— Description of the processes to identify and assess material water and marine resources-related impacts, risks 310 310",310,,
E3-1,— Policies related to water and marine resources,4.1.2.3.2 Optimizing water resource management 310 310,310,,4.1.2.3.2 Optimizing water resource
E3-2,— Actions and resources related to water and marine resources,4.1.2.3.2 Optimizing water resource management 310 310,310,,4.1.2.3.2 Optimizing water resource
E3-3,— Targets related to water and marine resources,4.1.2.3.3 Measuring our impact on water resources 310 310,310,,4.1.2.3.3 Measuring our impact on water
E3-4,— Water consumption,4.1.2.3.3 Measuring our impact on water resources 310 310,310,,4.1.2.3.3 Measuring our impact on water
E3-5,"— Anticipated financial effects from water and marine resources-related impacts, risks and opportunities",4.1.2.3.4 Supporting the efforts of municipal customers 4.1.2.3.5 Supporting the efforts of industrial customers 310 310,310,,"4.1.2.3.4 Supporting the efforts of municipal customers, 4.1.2.3.5 Supporting the efforts of industrial"
E4,Biodiversity and,— Transition plan and consideration of biodiversity and 4.1.2.4.2 Veolia’s commitment to nature / Nature is integral to 310 310,310,,4.1.2.4.2 Veolia’s commitment to nature / Nature is integral
E4-2,— Policies related to biodiversity and ecosystems,4.1.2.4.2 Veolia’s commitment to nature / Incorporating biodiversity within the Group’s risk management policy 310 310,310,,4.1.2.4.2 Veolia’s commitment to nature / Incorporating biodiversity within the Group’s risk management
E4-3,— Actions and resources related to biodiversity and ecosystems,4.1.2.4.4 Protection and restoration of nature in Veolia’s direct operations and the value chain 310 310,310,,4.1.2.4.4 Protection and restoration of nature in Veolia’s direct operations and the value
E4-4,— Targets related to biodiversity and ecosystems,4.1.2.4.4 Protection and restoration of nature in Veolia’s direct operations and the value chain 310 310,310,,4.1.2.4.4 Protection and restoration of nature in Veolia’s direct operations and the value
E4-5,— Impact metrics related to biodiversity and ecosystems change,4.1.2.4.4 Protection and restoration of nature in Veolia’s direct operations and the value chain 310 310,310,,4.1.2.4.4 Protection and restoration of nature in Veolia’s direct operations and the value
E4-6,— Anticipated financial effects from biodiversity and ecosystem-related risks and opportunities,4.1.2.4.4 Protection and restoration of nature in Veolia’s direct operations and the value chain 310 310,310,,4.1.2.4.4 Protection and restoration of nature in Veolia’s direct operations and the value
E5,Resource,"— Description of the processes to identify and assess material resource use and circular economy-related impacts, 310 310",310,,
E5-1,— Policies related to resource use and circular economy,4.1.2.5.2 Develop material and energy recovery 310 310,310,,4.1.2.5.2 Develop material and energy
E5-2,— Actions and resources related to resource use and circular economy,4.1.2.5.4 Manage circular solutions using resource-related metrics 310 310,310,,4.1.2.5.4 Manage circular solutions using resource-related
E5-3,— Targets related to resource use and circular economy,4.1.2.5.4 Manage circular solutions using resource-related metrics 310 310,310,,4.1.2.5.4 Manage circular solutions using resource-related
E5-4,— Resource inflows,4.1.2.5.4 Manage circular solutions using resource-related metrics 310 310,310,,4.1.2.5.4 Manage circular solutions using resource-related
E5-5,— Resource outflows,4.1.2.5.4 Manage circular solutions using resource-related metrics 310 310,310,,4.1.2.5.4 Manage circular solutions using resource-related
E5-6,"— Anticipated financial effects from resource use and circular economy-related impacts, risks and opportunities",4.1.2.5.4 Manage circular solutions using resource-related metrics 310 310,310,,4.1.2.5.4 Manage circular solutions using resource-related
G1,Business conduct,"— The role of the administrative, supervisory and management bodies 4.1.4.1.1 Introduction 312 312",312,,4.1.4.1.1
G1-1,— Business conduct policies and corporate culture,4.1.4.1.2 Ethics and Compliance 312 312,312,,4.1.4.1.2 Ethics and
G1-2,— Management of relationships with suppliers,4.1.4.1.2 Ethics and Compliance / Management of relationships with suppliers and supply chain 312 312,312,,4.1.4.1.2 Ethics and Compliance / Management of relationships with suppliers and supply
G1-3,— Prevention and detection of corruption and bribery,4.1.4.1.2 Ethics and Compliance 312 312,312,,4.1.4.1.2 Ethics and
G1-4,— Incidents of corruption or bribery,4.1.4.1.2 Ethics and Compliance 312 312,312,,4.1.4.1.2 Ethics and
G1-5,— Political influence and lobbying activities,4.1.4.1.2 Ethics and Compliance / Lobbying 312 312,312,,4.1.4.1.2 Ethics and Compliance /
G1-6,— Payment practices,4.1.4.1.4 Supplier payment terms 312 312,312,,4.1.4.1.4 Supplier payment
GOV-1,"— The role of the administrative, management and supervisory bodies","4.1.1.4.1 The role of the administrative, management and supervisory bodies 309 309",309,,"4.1.1.4.1 The role of the administrative, management and supervisory"
GOV-2,"— Information provided to and sustainability matters addressed by the undertaking’s administrative, management and","4.1.1.4.2 Information provided to and sustainability matters addressed by the undertaking’s administrative, management and 309 309",309,,"4.1.1.4.2 Information provided to and sustainability matters addressed by the undertaking’s administrative, management"
GOV-3,— Integration of sustainability-related performance in incentive schemes,4.1.1.4.3 Integration of sustainability-related performance in incentive schemes 309 309,309,,4.1.1.4.3 Integration of sustainability-related performance in incentive
GOV-4,— Statement on due diligence,4.1.1.4.4 Statement on due diligence 309 309,309,,4.1.1.4.4 Statement on due
GOV-5,— Risk management and internal controls over sustainability reporting,4.1.1.4.5 Risk management and internal controls over sustainability reporting 309 309,309,,4.1.1.4.5 Risk management and internal controls over sustainability
IRO-1,"Description of the processes to identify and | — Description of the process to identify and assess material impacts, risks and opportunities | Description of processes to identify and assess",4.1.2.1.4 Helping customers decarbonize 4.1.2.1.5 Climate change adaptation 309 309 | 4.1.1.7 Disclosures in relation to specific circumstances 309 309 | 4.1.1.7 4.1.2.4.4 Disclosures in relation to specific circumstances Protection and restoration of nature in Veolia’s direct 310 310 | 4.1.4.1.1 Introduction 312 312,309,,"4.1.2.1.4 Helping customers decarbonize, 4.1.2.1.5 Climate change"
IRO-2,— Disclosure requirements in ESRS covered by the undertaking’s sustainability statement,4.1.1.8 Other general information to disclose 309 309,309,,4.1.1.8 Other general information to
S1,Own workforce,— Interests and views of stakeholders 4.1.3.1.1 Introduction 310 310,310,,4.1.3.1.1
S1-1,— Policies related to own workforce,4.1.3.1.6 Ensure social cohesion 310 310,310,,4.1.3.1.6 Ensure social
S1-10,— Adequate wages,"4.1.3.1.4.3 Compensation policy, employee savings and adequate wages 311 311",311,,"4.1.3.1.4.3 Compensation policy, employee savings and adequate"
S1-11,— Social protection,4.1.3.1.4.4 Social protection 311 311,311,,4.1.3.1.4.4 Social
S1-12,— Persons with disabilities,4.1.3.1.5. Ensure respect for diversity and inclusion 311 311,311,,
S1-13,— Training and skills development metrics,4.1.3.1.4.1 Training for personal development 311 311,311,,4.1.3.1.4.1 Training for personal
S1-14,— Health and safety metrics,4.1.3.1.3 Guarantee a safe and healthy working environment and well-being at work 311 311,311,,4.1.3.1.3 Guarantee a safe and healthy working environment and well-being at
S1-15,— Work-life balance metrics,4.1.3.1.4.4.2 Additional social protection measures 311 311,311,,4.1.3.1.4.4.2 Additional social protection
S1-16,— Remuneration metrics (pay gap and total remuneration),"4.1.3.1.4.3 Compensation policy, employee savings and adequate wages 311 311",311,,"4.1.3.1.4.3 Compensation policy, employee savings and adequate"
S1-17,"— Incidents, complaints and severe human rights impacts",4.1.3.5 Human rights 311 311,311,,4.1.3.5 Human
S1-2,— Processes for engaging with own workforce and workers’ representatives about impacts,4.1.3.1.6 Ensure social cohesion 310 310,310,,4.1.3.1.6 Ensure social
S1-3,— Processes to remediate negative impacts and channels for own workforce to raise concerns,4.1.3.1.6 Ensure social cohesion 310 310,310,,4.1.3.1.6 Ensure social
S1-4,"— Taking action on material impacts on own workforce, and",4.1.3.1.3 Guarantee a safe and healthy working environment and well-being at work 310 310,310,,4.1.3.1.3 Guarantee a safe and healthy working environment and well-being at
S1-5,"— Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and","4.1.3.1.4 Attract, develop and retain employees 4.1.3.1.5. Ensure respect for diversity and inclusion 311 311",311,,"4.1.3.1.4 Attract, develop and retain employees"
S1-6,— Characteristics of the undertaking’s employees,4.1.3.1.2 Characteristics of own workforce 311 311,311,,4.1.3.1.2 Characteristics of own
S1-7,— Characteristics of non-employees in the undertaking’s own workforce,4.1.3.1.2 Characteristics of own workforce 311 311,311,,4.1.3.1.2 Characteristics of own
S1-8,— Collective bargaining coverage and social dialogue,4.1.3.1.6 Ensure social cohesion 311 311,311,,4.1.3.1.6 Ensure social
S1-9,— Diversity metrics,4.1.3.1.5. Ensure respect for diversity and inclusion 311 311,311,,
S2,Workers in the value chain,— Interests and views of stakeholders 4.1.3.2.2 Responsible supply chain management 311 311,311,,4.1.3.2.2 Responsible supply chain
S2-1,— Policies related to value chain workers,4.1.3.2.2 Responsible supply chain management 311 311,311,,4.1.3.2.2 Responsible supply chain
S2-2,— Processes for engaging with value chain workers about impacts,4.1.3.2.2 Responsible supply chain management 311 311,311,,4.1.3.2.2 Responsible supply chain
S2-3,— Processes to remediate negative impacts and channels for value chain workers to raise concerns,4.1.3.2.2 Responsible supply chain management 311 311,311,,4.1.3.2.2 Responsible supply chain
S2-4,"— Taking action on material impacts on value chain workers, and approaches to managing material risks and pursuing material",311 311,311,,
S2-5,"— Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and",311 311,311,,
S3,Affected communities,— Interests and views of stakeholders 4.1.3.3.1 Introduction 311 311,311,,4.1.3.3.1
S3-1,— Policies related to affected communities,4.1.3.3.2 A Group committed to the regions and local communities 311 311,311,,4.1.3.3.2 A Group committed to the regions and local
S3-2,— Processes for engaging with affected communities about impacts,4.1.3.3.3 Contribute to responsible economic development 311 311,311,,4.1.3.3.3 Contribute to responsible economic
S3-3,— Processes to remediate negative impacts and channels for affected communities to raise concerns,4.1.3.3.3 Contribute to responsible economic development 4.1.3.3.4 Ensure accessible and resilient essential services 311 311,311,,"4.1.3.3.3 Contribute to responsible economic development, 4.1.3.3.4 Ensure accessible and resilient essential"
S3-4,"— Taking action on material impacts on affected communities, and approaches to managing material risks and pursuing material",311 311,311,,
S3-5,"— Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and",311 311,311,,
S4,Consumers and end-,311 311,311,,
S4-1,— Policies related to consumers and end-users,4.1.3.4.2 Services provided to consumers / A customer relationship management policy focused on listening to end-consumers 311 311,311,,4.1.3.4.2 Services provided to consumers / A customer relationship management policy focused on listening to
S4-2,— Processes for engaging with consumers and end-users about impacts,4.1.3.4.2 Services provided to consumers / A multi-channel approach to communicating with all consumers 312 312,312,,4.1.3.4.2 Services provided to consumers / A multi-channel approach to communicating with all
S4-3,— Processes to remediate negative impacts and channels for,4.1.3.4.2 Services provided to consumers / A system that optimizes impacts with consumers & Careful handling of consumer 312 312,312,,4.1.3.4.2 Services provided to consumers / A system that optimizes impacts with consumers & Careful handling of
S4-4,"— Taking action on material impacts on consumers and end- users, and approaches to managing material risks and pursuing",312 312,312,,
S4-5,"— Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and",4.1.3.4.2 Services provided to consumers / Measuring consumer 312 312,312,,4.1.3.4.2 Services provided to consumers / Measuring
SBM-1,"— Strategy, business model and value chain","4.1.1.5 Strategy, business model and value chain 309 309",309,,"4.1.1.5 Strategy, business model and value"
SBM-2,— Interests and views of stakeholders,4.1.1.6 Interests and views of stakeholders 309 309,309,,4.1.1.6 Interests and views of
SBM-3,"Material impacts, risks and opportunities and their | — Material impacts, risks and opportunities and their interaction with strategy and business model","4.1.2.1.4 Helping customers decarbonize 4.1.2.1.5 Climate change adaptation 309 309 | 4.1.1.7 Disclosures in relation to specific circumstances 309 309 | 4.1.1.7 4.1.2.4.2 Disclosures in relation to specific circumstances Veolia’s commitment to nature / Incorporating biodiversity 310 310 | 4.1.3.1.4 Attract, develop and retain employees 4.1.3.1.5. Ensure respect for diversity and inclusion 310 310 | 4.1.3.2.2 Responsible supply chain management 311 311 | 4.1.3.3.1 Introduction 311 311 | 4.1.3.4.1 Introduction 4.1.3.4.3 Serving all our customers 311 311",309,,"4.1.2.1.4 Helping customers decarbonize, 4.1.2.1.5 Climate change"
