Code,Name,Description,Page Range,Relevant Pages,Section Reference
GOV-2,"Information provided to and sustainability matters addressed by the undertaking’s administrative, management and supervisory bodies","26 a, c ESG Committee 42 Incorporated by reference 360 360",360,"26,42",
GOV-3,Integration of sustainability-related performance in incentive schemes,"29.a, c, 2024 Ex cutiv Board p rformanc manag m nt and r ward proc ss 67 Incorporat d by r f r nc 360 360 | table: 1. 2024 variable remuneration outcomes 69 Incorporated by reference 363 363",360,"29,67,69",
IRO-1,"Description of the processes to identify and assess material impacts, risks and opportunities","53.a-d,f,h Our process to identify impacts, risks and opportunities 98 362 362 | Process to identify impacts, risks and opportunities 98 363 363 | Process to identify impacts, risks and opportunities 98 365 365",362,"53,98",
IRO-2,Disclosure Requirements in ESRS covered by the undertaking’s sustainability statement,56 List of datapoints in cross-cutting and topical standards that derive from other EU legislation 380 362 362,362,"56,380",
S1,"Identified impacts, risks and opportunities | Own workforce - policies, actions and performance | Own workforce - policies, actions and performance | Social - Own workforce",136 362 362 | 137 362 362 | 137 363 363 | 364 364,362,"136,137",
S4,"Identified impacts, risks and opportunities | Consumers and end users - policies, actions and performance | Consumers and end-users - policies, actions and performance | Social - Consumers and end-users",144 362 362 | 145 362 362 | 145 363 363 | 364 364,362,"144,145",
SBM-2,Interests and views of stakeholders,Validation of the outcome through stakeholder engagement 100 364 364,364,100,
SBM-3,"Material impacts, risks and opportunities and their interaction with strategy and business model","48.a Material impacts, risks and opportunities 102 362 362 | General information - Business model and strategy 96 363 363 | General information - Business model and strategy 96 364 364",362,"48,96,102",
e,21. 22. b,Corporate governance 48 Incorporated by reference 360 360,360,"21,22,48",
s,"This reference index serves as a navigational tool, guiding stakeholders to the respective sections where the disclosure requirements of the applicable are covered. It also provides an overview of our progress towards",360 360,360,,
